# The subtracted reference term is 632.3120229885059 [ms] for gauge 0
# The subtracted reference term is 598.2579310344827 [ms] for gauge 1
# The subtracted reference term is 626.5814827586207 [ms] for gauge 2
# The subtracted reference term is 553.6232643678162 [ms] for gauge 3
marips916bcs2008	ch0 [ms]	ch1 [ms]	ch2 [ms]	ch3 [ms]
2009-02-06T08:20:00.000000Z	-0.0420238137114	-0.0367914085266	-0.0509955436775	-0.0196357337662
2009-02-06T08:30:00.000000Z	-0.0444089076263	-0.0377911593	-0.054328514087	-0.021432450209
2009-02-06T08:40:00.000000Z	-0.0467939970882	-0.0388908841889	-0.0577170249908	-0.0232291637402
2009-02-06T08:50:00.000000Z	-0.0490087190291	-0.0398406457801	-0.0607722319487	-0.024726422792
2009-02-06T09:00:00.000000Z	-0.051280224724	-0.0408903813999	-0.0639385295452	-0.0263092373053
2009-02-06T09:10:00.000000Z	-0.053381363896	-0.0416901793506	-0.0666604281542	-0.0276781561435
2009-02-06T09:20:00.000000Z	-0.0550282002897	-0.0420900781263	-0.068937930647	-0.0286620655145
2009-02-06T09:30:00.000000Z	-0.0566182472078	-0.0424899767677	-0.0711598803423	-0.0296031954
2009-02-06T09:40:00.000000Z	-0.0588897393715	-0.0436396846197	-0.0741595062327	-0.0309721101709
2009-02-06T09:50:00.000000Z	-0.0608772917012	-0.0448393785933	-0.0769369312621	-0.0322554662339
2009-02-06T10:00:00.000000Z	-0.0628648409385	-0.0457891354705	-0.0795477052231	-0.0334532638852
2009-02-06T10:10:00.000000Z	-0.064511665107	-0.0463389943714	-0.0818807327085	-0.0343516112751
2009-02-06T10:20:00.000000Z	-0.066612782515	-0.0475886727537	-0.0846025926631	-0.0354638498917
2009-02-06T10:30:00.000000Z	-0.068827470096	-0.0491382721376	-0.0875466386657	-0.0367472007555
2009-02-06T10:40:00.000000Z	-0.0708717936861	-0.0505379085689	-0.0901573907017	-0.037859436969
2009-02-06T10:50:00.000000Z	-0.0722914609212	-0.0515876348199	-0.092101564246	-0.0384155546573
2009-02-06T11:00:00.000000Z	-0.0737111265782	-0.0525373863494	-0.094045734798	-0.038971672067
2009-02-06T11:10:00.000000Z	-0.0753579367633	-0.0538870319659	-0.0961565451528	-0.0396989021042
2009-02-06T11:20:00.000000Z	-0.076607239626	-0.0548867684794	-0.0977674243663	-0.0400411278394
2009-02-06T11:30:00.000000Z	-0.0780836868887	-0.0561864247003	-0.0996004913189	-0.0406400226212
2009-02-06T11:40:00.000000Z	-0.079503346108	-0.0573861061148	-0.101266913512	-0.0411105825802
2009-02-06T11:50:00.000000Z	-0.0810365762935	-0.0589356928312	-0.103044428096	-0.0415811423394
2009-02-06T12:00:00.000000Z	-0.082229087388	-0.0602853312425	-0.104433109625	-0.0417950330734
2009-02-06T12:10:00.000000Z	-0.0831944526962	-0.0612850624187	-0.105488506567	-0.0418378112151
2009-02-06T12:20:00.000000Z	-0.0843869617755	-0.0626846846647	-0.106766091157	-0.0420089237657
2009-02-06T12:30:00.000000Z	-0.0856930418714	-0.0639343460033	-0.107988127384	-0.0421800362898
2009-02-06T12:40:00.000000Z	-0.0866016185417	-0.0650840332836	-0.10887688026	-0.0420517018989
2009-02-06T12:50:00.000000Z	-0.0875101945659	-0.0661837331287	-0.109376803478	-0.0418805893551
2009-02-06T13:00:00.000000Z	-0.0886459136864	-0.0675833496543	-0.110210008403	-0.0419661456306
2009-02-06T13:10:00.000000Z	-0.0898384176772	-0.0689829645449	-0.111043212777	-0.0421372581614
2009-02-06T13:20:00.000000Z	-0.0909173488995	-0.0704325639586	-0.111709775882	-0.0458589491726
2009-02-06T13:30:00.000000Z	-0.0921098507699	-0.0719321477139	-0.112487432392	-0.0559117302608
2009-02-06T13:40:00.000000Z	-0.0931319943441	-0.0732817714896	-0.113098447886	-0.0579650530601
2009-02-06T13:50:00.000000Z	-0.0942109227846	-0.074281491825	-0.11343172894	-0.0592483778784
2009-02-06T14:00:00.000000Z	-0.0954602072092	-0.0757810707644	-0.113709463084	-0.0603178140927
2009-02-06T14:10:00.000000Z	-0.0968230615515	-0.0775305771563	-0.114487118363	-0.0618150230595
2009-02-06T14:20:00.000000Z	-0.0979587723928	-0.0789301804304	-0.114820399051	-0.0666488553506
2009-02-06T14:30:00.000000Z	-0.0992648386125	-0.0803297820701	-0.11509813289	-0.0715254435632
2009-02-06T14:40:00.000000Z	-0.100343761873	-0.0814794536232	-0.115209226409	-0.0754181433206
2009-02-06T14:50:00.000000Z	-0.1015930403	-0.082779081007	-0.115486960163	-0.0787975089504
2009-02-06T15:00:00.000000Z	-0.102842317505	-0.0839287502105	-0.115709147121	-0.0816635451463
2009-02-06T15:10:00.000000Z	-0.104034808243	-0.0850784183107	-0.115875787315	-0.084272914941
2009-02-06T15:20:00.000000Z	-0.105227297867	-0.0860281433013	-0.115986880765	-0.0866683965591
2009-02-06T15:30:00.000000Z	-0.106363001236	-0.0867779256568	-0.115709147121	-0.0887644387288
2009-02-06T15:40:00.000000Z	-0.107612273776	-0.0876276784258	-0.115709147121	-0.0910315819211
2009-02-06T15:50:00.000000Z	-0.109145470224	-0.0885774013963	-0.116042427487	-0.0934698250855
2009-02-06T16:00:00.000000Z	-0.110678664832	-0.0894271528895	-0.11648680117	-0.0961219431412
2009-02-06T16:10:00.000000Z	-0.111984718045	-0.0898770210833	-0.116597894566	-0.0987740548526
2009-02-06T16:20:00.000000Z	-0.113574694069	-0.0905268303982	-0.116986721377	-0.101896694381
2009-02-06T16:30:00.000000Z	-0.115164668113	-0.0910266834774	-0.117486641387	-0.105361530687
2009-02-06T16:40:00.000000Z	-0.116868209536	-0.0915265363486	-0.118153201091	-0.109339662722
2009-02-06T16:50:00.000000Z	-0.118344610265	-0.0917764627062	-0.118486480812	-0.113531657378
2009-02-06T17:00:00.000000Z	-0.119934578372	-0.0919764037543	-0.118764213844	-0.118194163427
2009-02-06T17:10:00.000000Z	-0.121922035723	-0.0923762857508	-0.119430772875	-0.123712149839
2009-02-06T17:20:00.000000Z	-0.123682352509	-0.0926761971612	-0.120208424633	-0.129743405898
2009-02-06T17:30:00.000000Z	-0.126124078228	-0.0933260049585	-0.121708180243	-0.136459021202
2009-02-06T17:40:00.000000Z	-0.128111525949	-0.0933759901587	-0.122485830599	-0.143003498889
2009-02-06T17:50:00.000000Z	-0.130155754665	-0.0935259457481	-0.123430119674	-0.149547937945
2009-02-06T18:00:00.000000Z	-0.132711035959	-0.0940257975765	-0.125040964113	-0.156434528178
2009-02-06T18:10:00.000000Z	-0.134641689547	-0.0938258568701	-0.125985251279	-0.16280779407
2009-02-06T18:20:00.000000Z	-0.137026610539	-0.0935759309401	-0.127651638671	-0.172859514808
2009-02-06T18:30:00.000000Z	-0.139184392361	-0.0934259753575	-0.129040293153	-0.180858053006
2009-02-06T18:40:00.000000Z	-0.141001468963	-0.0925262414653	-0.129984577329	-0.189327030553
2009-02-06T18:50:00.000000Z	-0.143443161577	-0.0924262709912	-0.131762051509	-0.198394752976
2009-02-06T19:00:00.000000Z	-0.14560093256	-0.0919764037543	-0.133317339366	-0.207034683643
